All Goalies   Projections Standard Categories
Avail,Player,GGP,W,L,SO,GAA,GA,S,SPct,FPTS,
W ,Eric Comrie G | SJ ,0,0,0,0,0.00,0,0,.000,0.00
W ,Hugo Ollas G | NYR ,0,0,0,0,0.00,0,0,.000,0.00
W ,Burke Hood G | NYI,0,0,0,0,0.00,0,0,.000,0.00
W ,Vyacheslav Buteyets G | ANA ,0,0,0,0,0.00,0,0,.000,0.00
W ,Chase Wutzke G | MIN,0,0,0,0,0.00,0,0,.000,0.00
W ,Thomas Milic G | WPG ,0,0,0,0,0.00,0,0,.000,0.00
W ,Remi Poirier G | DAL ,0,0,0,0,0.00,0,0,.000,0.00
W ,Mitchell Gibson G | WAS,0,0,0,0,0.00,0,0,.000,0.00
W ,Kirill Zarubin G | CGY,0,0,0,0,0.00,0,0,.000,0.00
W ,Landon Bow G | DAL,0,0,0,0,0.00,0,0,.000,0.00
W ,Arseni Radkov G | MON,0,0,0,0,0.00,0,0,.000,0.00
W ,Veini Vehvilainen G | TOR,0,0,0,0,0.00,0,0,.000,0.00
W ,Calvin Pickard G | MIN ,0,0,0,0,0.00,0,0,.000,0.00
W ,Nolan Lalonde G | CLB,0,0,0,0,0.00,0,0,.000,0.00
W ,Carl Lindbom G | LV,0,0,0,0,0.00,0,0,.000,0.00
W ,Tomas Suchanek G | ANA,0,0,0,0,0.00,0,0,.000,0.00
W ,Alex Stalock G | ANA,0,0,0,0,0.00,0,0,.000,0.00
W ,Aleksei Kolosov G | PHI,0,0,0,0,0.00,0,0,.000,0.00
W ,Filip Lindberg G | PIT,0,0,0,0,0.00,0,0,.000,0.00
W ,Arsenii Sergeev G | CGY,0,0,0,0,0.00,0,0,.000,0.00
W ,Matt Tomkins G | TB,0,0,0,0,0.00,0,0,.000,0.00
W ,Trenten Bennett G | NJ,0,0,0,0,0.00,0,0,.000,0.00
W ,Isak Posch G | NSH,0,0,0,0,0.00,0,0,.000,0.00
W ,Stanislav Berezhnoy G | CHI,0,0,0,0,0.00,0,0,.000,0.00
W ,Evan Cormier G | FLA,0,0,0,0,0.00,0,0,.000,0.00
W ,Amir Miftakhov G | CAR ,0,0,0,0,0.00,0,0,.000,0.00
W ,Matthew Murray G | NSH,0,0,0,0,0.00,0,0,.000,0.00
W ,Ty Young G | VAN,0,0,0,0,0.00,0,0,.000,0.00
W ,Kevin Mandolese G | COL,0,0,0,0,0.00,0,0,.000,0.00
W ,Yegor Midlak G | FLA,0,0,0,0,0.00,0,0,.000,0.00
W ,Adam Scheel G | NJ,0,0,0,0,0.00,0,0,.000,0.00
W ,Gage Alexander G | DET,0,0,0,0,0.00,0,0,.000,0.00
W ,Semyon Frolov G | CAR,0,0,0,0,0.00,0,0,.000,0.00
W ,Cayden Primeau G | CAR ,0,0,0,0,0.00,0,0,.000,0.00
W ,David Tendeck G | UTA,0,0,0,0,0.00,0,0,.000,0.00
W ,Artur Akhtyamov G | TOR ,0,0,0,0,0.00,0,0,.000,0.00
W ,Adam Gajan G | CHI,0,0,0,0,0.00,0,0,.000,0.00
W ,Kyle Konin G | TB,0,0,0,0,0.00,0,0,.000,0.00
W ,Felix Sandstrom G | BUF,0,0,0,0,0.00,0,0,.000,0.00
W ,Troy Grosenick G | NSH,0,0,0,0,0.00,0,0,.000,0.00
W ,Vadim Zherenko G | OTT ,0,0,0,0,0.00,0,0,.000,0.00
