All Players   Projections Standard Categories
Avail,Player,GP,G,A,PTS,+/-,PIM,PPG,SHG,SOG,FPTS,
The Dook of Sook,Quinton Byfield W | LA ,80.6,24.59,30.86,55.45,-11.56,50.84,7.81,0.4,197.57,133.40
W ,Gabriel Landeskog W | COL,80.6,24.21,30.24,54.45,1.15,73.08,9.13,0,251.51,133.40
W ,Andrei Kuzmenko W | PIT ,80.6,25.46,29.35,54.81,-8.44,20.88,14.12,0,120.79,132.97
W ,Ryan Hartman W | MIN,80.6,26.42,25.95,52.37,3.92,69.3,5.02,0,195.01,132.14
W ,Viktor Arvidsson W | DET ,80.6,26.12,27.5,53.62,-9.92,22.09,5.13,0,203.29,130.88
W ,Sean Monahan C | CLB ,80.6,20.24,32.96,53.2,6.40,15.19,10.4,1.28,158.02,130.80
W ,Trevor Connelly W | LV ,80.6,23.64,28.81,52.45,4.83,33.49,6.27,0.34,151.99,130.43
HawtSawwce,Marco Rossi C | VAN,80.6,22.11,32.09,54.2,-1.48,27.23,7.77,0,118.09,130.14
Shazam!!!,Brock Faber D | MIN,80.6,16.41,38.55,54.96,5.58,36.75,7,0.71,164.32,129.14
W ,Alex Newhook C | MON ,80.6,27.6,22.07,49.67,8.59,30.16,3.9,0,114.92,129.09
G' Stars,Frank Nazar C | CHI,80.6,20.78,32.46,53.24,0.21,31.78,9.98,0.88,137.98,129.07
Jeff's Jackass's,Ryan Leonard W | WAS ,80.6,23.82,28.73,52.55,0.36,49.77,11.38,0,176.86,129.01
W ,Ilya Mikheyev W | TB ,80.6,24.18,24.01,48.19,15.60,20.88,0,1.65,133.85,127.76
W ,Valeri Nichushkin W | CLB,80.6,24.7,27.99,52.69,-12.46,27.42,6.44,0.38,220.32,127.72
New Oilers Nation,Jack Quinn W | BUF ,80.6,21.21,32.56,53.77,-6.69,16.44,9.52,0,181.2,127.08
New Oilers Nation,Egor Chinakhov W | PIT ,80.6,25.45,23.83,49.28,9.46,10.56,5.6,0,162.86,126.37
Shazam!!!,Moritz Seider D | DET ,80.6,10.34,47.22,57.56,2.12,56.54,13.36,0.08,173.83,126.15
W ,Collin Graf W | SJ ,80.6,22.66,26.37,49.03,8.59,13.19,1.47,1.6,105.04,126.07
