team_id,pairs_EV__gini,pairs_PP__gini,pairs_SH__gini,trios_EV__gini,trios_PP__gini,trios_SH__gini,pairs_EV__hhi,pairs_PP__hhi,pairs_SH__hhi,trios_EV__hhi,trios_PP__hhi,trios_SH__hhi,pairs_EV__pair_dd_share,pairs_PP__pair_dd_share,pairs_SH__pair_dd_share,pairs_EV__pair_ff_share,pairs_PP__pair_ff_share,pairs_SH__pair_ff_share,pairs_EV__share_top_1,pairs_PP__share_top_1,pairs_SH__share_top_1,trios_EV__share_top_1,trios_PP__share_top_1,trios_SH__share_top_1,pairs_EV__share_top_3,pairs_PP__share_top_3,pairs_SH__share_top_3,trios_EV__share_top_3,trios_PP__share_top_3,trios_SH__share_top_3,pairs_EV__share_top_5,pairs_PP__share_top_5,pairs_SH__share_top_5,trios_EV__share_top_5,trios_PP__share_top_5,trios_SH__share_top_5,trios_EV__trio_fwd_share,trios_PP__trio_fwd_share,trios_SH__trio_fwd_share,deployment_cluster,full_name,tri_code
12,-0.6116954865232058,-0.5804819368060445,-0.7096886470924612,-0.7165451349158667,-0.6202375364353897,-0.6838140800376556,0.00605331452027091,0.00707273703422706,0.01798426925657764,0.0017296479308614783,0.0023370021952546062,0.010469772456721966,0.07109581175755912,0.05464697131522734,0.159249390895234,0.2138326301640314,0.3540490540128166,0.162381929691907,0.022232095160321267,0.02630311641745499,0.05843205031265378,0.007165627533699559,0.0142311843279433,0.028168265996246594,0.05521821783549968,0.0622806682941715,0.14136031397400353,0.019317088028581213,0.03248036554427505,0.08184023228639213,0.08094362345117359,0.09225520674397314,0.19940229719511757,0.030699767170624476,0.048400510192163036,0.1326351758082221,0.05713695743601528,0.16372169297831685,0.006276335823802273,1,Carolina Hurricanes,CAR
13,-0.6447333483985999,-0.6711906770009726,-0.7042110327924175,-0.7541357113719804,-0.6910000300074741,-0.7099508777125195,0.006784606089768372,0.012647615527589712,0.018999620401244505,0.0019466691376796522,0.005888362818860687,0.011205976160794764,0.06980836318695931,0.046550042645381165,0.15830877795779014,0.21619072947139528,0.4161397472946274,0.16035838162859226,0.016870922829028676,0.04340472086168861,0.050478965738455346,0.00793546360490627,0.023429383364908636,0.03396560051738394,0.047571609592791324,0.09961025360506419,0.13627961595755092,0.021698050205417277,0.06839745156756095,0.08775060784426089,0.07671073009714813,0.1529871560029222,0.20791788537441963,0.03403100180806779,0.10571487502291756,0.13741782846102837,0.06309736111145464,0.2143517386787264,0.003471056789436199,0,Florida Panthers,FLA
14,-0.6224666811721525,-0.6688285387348422,-0.604013982808113,-0.7246865450631116,-0.7047868097441868,-0.6295997683449813,0.006674899268734233,0.017013581606867098,0.008071029811743315,0.0018582276140457377,0.010219517491701378,0.002949376230469459,0.0689758577001217,0.033336423043055105,0.1166598844306991,0.21719037992162596,0.4559670019001715,0.2523778519302244,0.022333421272369567,0.04896417481577606,0.02727272727272727,0.01047883414295628,0.03796377514119077,0.01385389511090398,0.05362448651159171,0.12479028595263475,0.07514988741488293,0.0275696378218361,0.10467865954685585,0.04036744680541194,0.0832166266895094,0.19965704222088335,0.11118797645207672,0.04146147922358184,0.16362741024575658,0.06318541281330556,0.061568530995528774,0.2553129279965529,0.07127929161265893,0,Tampa Bay Lightning,TBL
15,-0.6117943799662877,-0.6163678765156991,-0.5762718542270959,-0.7097594897580473,-0.6332289251725639,-0.6108950057891945,0.006115540525183664,0.010353435065800881,0.007164839350354966,0.001643442520089289,0.004009986116855209,0.0024242868146943704,0.0703537507071735,0.037479367418946134,0.13803557714632708,0.21619980417052853,0.4192994765507877,0.21058964833633978,0.01579336877744383,0.03151295498942502,0.021425318354735583,0.007192024338284168,0.02020510316200708,0.016034038741462323,0.042781143755351796,0.08732061642832986,0.06367317961815291,0.01872859081206225,0.049339075038012895,0.03906137530591679,0.06769149926595078,0.13323473441388325,0.09619626368523512,0.029925143435538475,0.07583711612523723,0.05365260649103444,0.06064983675410576,0.21970899324091853,0.04401682742294096,1,Washington Capitals,WSH
16,-0.6041911212133891,-0.6369484156521132,-0.6086996816655201,-0.7017062806421844,-0.6445710467658416,-0.5741204941772007,0.004696770827756811,0.007068922237401496,0.009583957319200042,0.0011173664679983912,0.0023051571335473784,0.004749609901033607,0.06937222426296986,0.048364778022530974,0.1465339524811028,0.21338380209289112,0.365875397129161,0.18226683047706307,0.015684838936580618,0.02206525899378779,0.03385877600316515,0.006483368733223535,0.012248076407368443,0.027494066222036064,0.04319892509627925,0.05660311707916353,0.0898944255877392,0.016465452692747136,0.033278668234420446,0.06448217718636896,0.06660189617918347,0.08867857362714424,0.1345744053196732,0.02531589041909224,0.05113249582276131,0.09371610228651824,0.05848505047116827,0.17039266043690823,0.013542975588276359,1,Chicago Blackhawks,CHI
17,-0.5266978732195944,-0.6035222342788132,-0.6960359984377639,-0.6676118882514093,-0.6474522623941567,-0.6606865976430244,0.0053838636020585254,0.009446304086217397,0.01975592704958065,0.0013246781046525396,0.003422529328991834,0.01177601566167899,0.06909067865638123,0.0416760383865647,0.17123816812632217,0.21137003302941734,0.4242983705703004,0.15600384107203455,0.015020115950720172,0.024075948418053682,0.059536616535381906,0.005195764510599265,0.015488161424777044,0.04453287429299591,0.040048284464118185,0.0664205028240116,0.14118105745001913,0.014094568519873112,0.04076765081722632,0.12603116406966086,0.06249994204009589,0.10552244214524917,0.21557655790849295,0.02279096913769954,0.0640868675109889,0.1787462833381771,0.057692903950413155,0.22922144391144653,0.0012854619838590688,1,Detroit Red Wings,DET
18,-0.6312117729250207,-0.5878874184523653,-0.6427420377336371,-0.7374806501830772,-0.6389916341192438,-0.6147025740704039,0.006626986827255403,0.008708142061075973,0.011367089851970491,0.0019830822446589625,0.0033820699401375903,0.005438781369260614,0.0693669234545461,0.045685321483127345,0.12686935180512868,0.2131305422598495,0.3761366476878211,0.21835290609660993,0.01893077643671717,0.033581447021247046,0.03703724941511079,0.012318461061255694,0.023007865653313864,0.027610721146078307,0.054611676422940125,0.08731287321205389,0.09104775448415064,0.0298878907127981,0.061218789065524984,0.06991544441053445,0.08659085894772976,0.1366921260935981,0.13848112298729298,0.04555777827250581,0.08654707776044605,0.09915085363445415,0.057035112699223685,0.18325810626929076,0.039109204172127175,0,Nashville Predators,NSH
19,-0.6426673693760718,-0.6513154302489538,-0.6611985374393162,-0.7518394436743255,-0.6707990536989655,-0.6488175718083631,0.006938828089459637,0.01128585074717423,0.017412348453524126,0.0019782658226511055,0.0048110108357053765,0.011027513622150185,0.07084788553048509,0.04267961701403276,0.15813860223293252,0.2143552441272914,0.41305890930581385,0.16956823764475032,0.023718394590569562,0.0397567955598809,0.0732828691535911,0.01033338679114402,0.029684901801255725,0.04503796217260434,0.05682471978203293,0.10564554205490408,0.14199674871273374,0.025636186016831274,0.06361606057561092,0.12024349701244441,0.0868740101745773,0.1462502770256598,0.20219569311858604,0.03894453603869929,0.0940853854207522,0.17975874926995822,0.0621503552620158,0.21759635923982276,0.0007412731928658071,0,St. Louis Blues,STL
20,-0.625876573045504,-0.6568046626283984,-0.703479977728776,-0.7397100875092879,-0.6530203930709783,-0.6465779751081262,0.005171324503826873,0.007843666943579403,0.015356947903549285,0.00140531867518109,0.0027604459873527038,0.008526841188277524,0.07047120575545895,0.04904922935748636,0.1610729377693309,0.2055135816261181,0.39652998453617005,0.17426536622042146,0.01707098153028338,0.02161877410913046,0.04381000118348962,0.006902198602774445,0.01050635994873913,0.030353015225341565,0.0446059063879743,0.06309582476591839,0.11645537896033917,0.019369828535626226,0.030424667351557067,0.08778174478290594,0.07095251721925355,0.10094992098152837,0.17466914503317252,0.030525089211343906,0.04808707287022033,0.14301837241858295,0.05347605847130818,0.1922918056747053,0.014465702286514233,1,Calgary Flames,CGY
21,-0.6620596039909105,-0.7313183081145432,-0.6439777815705126,-0.7528174304156491,-0.722453839492141,-0.5957791862438123,0.007119637631620678,0.01597729943379121,0.011708287880814962,0.002346939021285639,0.008388306977552714,0.005082660380349456,0.06851727882931581,0.06669357320109172,0.15721129601613718,0.21043597156365879,0.3927008699335462,0.15965823132994086,0.02321718097971985,0.05186034709429408,0.05477238344106725,0.012077087115652219,0.03947241786604838,0.030645528997071358,0.0607628683344985,0.1314970289591567,0.11273667079264658,0.03415720297564845,0.09791766918937836,0.06721849078442033,0.09568491317470944,0.20072008279753364,0.15999060193462614,0.054991150271534485,0.14796797760181984,0.0981095347491363,0.05606644119072496,0.20779124196159063,0.0,0,Colorado Avalanche,COL
22,-0.6498375457130569,-0.6724395461282213,-0.6752429844441669,-0.7571519150963429,-0.6899397306725592,-0.6684529186795,0.00762536648952224,0.01134263563885755,0.014888450316047838,0.002469538225967356,0.005018706445701201,0.008345210896722122,0.06882394947981572,0.06151939696308543,0.15830687158643464,0.21194486840201446,0.30727984424874394,0.15874507811507685,0.02056310900143601,0.029755420020379217,0.0473834624666582,0.01045818061768146,0.02056493446570041,0.027210237590439338,0.055681420390103195,0.08635326522641781,0.11353359583386256,0.03013378302529218,0.06068249631570558,0.07187609929550014,0.08903949106421907,0.14086033188173006,0.15986282230407722,0.04844744316658808,0.09667252984488212,0.1129671708768694,0.05657571010128791,0.1189656570627994,0.0010458162595906105,0,Edmonton Oilers,EDM
23,-0.6186191728637912,-0.6539265977202593,-0.605524767597405,-0.7257662356606847,-0.6730473628090361,-0.5642335811176687,0.005940604303634494,0.011935230967767706,0.009987286401459903,0.0015882363703704776,0.006034633315797727,0.003609460709818635,0.07051530885320835,0.050118560799681945,0.15484864297264042,0.21202570095350487,0.4092477423751917,0.14935353574396537,0.022091430045466414,0.04426151530641222,0.022759922437173466,0.00884181448359028,0.03136801095488823,0.012416235879762589,0.05457963351467144,0.11189441699324132,0.0596731280881794,0.02317922493459183,0.08314528727651449,0.0337545471950986,0.08012855461421466,0.17045777247685578,0.09520128326536922,0.03692249648150891,0.12195799340392292,0.05172314761631246,0.055745542321126156,0.21536384501147562,0.0006031016657093624,0,Vancouver Canucks,VAN
24,-0.6132911038558017,-0.6398856941076535,-0.6557915481563249,-0.7057515602418232,-0.663767503278368,-0.6368695346424299,0.004843581974091473,0.00999454223700796,0.010066232646948633,0.00113490447313762,0.0047724667978260365,0.0044692368755938254,0.06985273692714758,0.036759876137749836,0.12169086068603613,0.21372389294996696,0.4354984651268784,0.203913491246138,0.011957887352885856,0.025462807812437163,0.032318993551585184,0.005012197332980133,0.018979747284508394,0.01739259884132045,0.03460357578649967,0.07581871070657784,0.08121840426304747,0.01388606920181565,0.0559062594559626,0.04715974643029935,0.055648855115117676,0.12470341425488278,0.12383605898868003,0.02192914364625889,0.09125025650657179,0.07473731221079533,0.058754286979849156,0.2334296754626683,0.034282772395141985,1,Anaheim Ducks,ANA
25,-0.5983264009397995,-0.6576304264202523,-0.6832966107852836,-0.7346179819817859,-0.7208478222995236,-0.6419586811290348,0.006742961655602849,0.012721409866044846,0.017173954483931993,0.0021058612398053567,0.006107841630498955,0.008875583699500443,0.06935057266305045,0.04143522838699739,0.15196078431372548,0.212453111850832,0.40747356789695555,0.17585881113898957,0.016801471694013356,0.03492681366144986,0.05576464393024192,0.010648994538055031,0.029851792977698816,0.02930496350542257,0.04731567456018287,0.10273341568833078,0.12391971006412043,0.02619216173702363,0.06739153303099724,0.08370070803123596,0.07499924807091826,0.15241006863903922,0.18405972183502153,0.03839889687136521,0.10229557249053252,0.13214558968193246,0.05756595395846912,0.21036221889756418,0.0021010189334596373,0,Dallas Stars,DAL
26,-0.6296686732352502,-0.6923195663813386,-0.7276197869417202,-0.7517281478634384,-0.7231600919656439,-0.7243792134785634,0.007256571495109437,0.01444079271953346,0.02130342000632913,0.0023485102318614895,0.00752325965500247,0.013006886161748164,0.0692720099373765,0.03373119235130083,0.15290636130232124,0.2143612621301795,0.45517574234670427,0.16390719762321113,0.02048557189411778,0.03948840131155579,0.055542234204939554,0.009821360512435914,0.02634302950904518,0.0254296114450182,0.05593298829575403,0.1066405172677964,0.15092960283530327,0.026966325288614038,0.07401521951850684,0.07546770507068484,0.0889640996030137,0.16155808537370148,0.225724762701258,0.04249529734315256,0.11663310609185085,0.1248624396850927,0.058999963116416886,0.2544538521879069,0.0008126640142216202,0,Los Angeles Kings,LAK
28,-0.604653160962873,-0.5913212354016317,-0.6304698225105251,-0.6737976892397807,-0.5599511876812421,-0.6515422395589535,0.004447936156291136,0.007265319283145325,0.00695106377554047,0.0009354829473458352,0.002578365773134181,0.0023307964068439765,0.07757803807612756,0.044209771783080345,0.12222778157440854,0.20798903949203618,0.48681228262351023,0.25765360083308925,0.013016484843782785,0.030923619769713428,0.023591314393569592,0.005013100000170388,0.020309991696650983,0.011839517345399697,0.03685488435570869,0.08184209065072867,0.06269728920563637,0.0134333927608939,0.04576805978411293,0.03084162895927602,0.05859639904289515,0.11909076683106093,0.09269338409971037,0.020563564108782538,0.0670412399667866,0.04671131221719457,0.059597475303674076,0.30360365347356766,0.0755764705882353,1,San Jose Sharks,SJS
29,-0.5928167283973382,-0.5999676221230759,-0.6682152026837205,-0.6854966353041319,-0.6007641918680682,-0.6131202301763375,0.004171151955663459,0.006348745914395468,0.01153649353036344,0.0009361165741295028,0.001970895484389162,0.004638459339106016,0.0679684611794937,0.0554503234935016,0.14821940965811775,0.20955344671564186,0.3608863836050983,0.18789065106657474,0.012887803953803711,0.02310382600956217,0.046110728029005496,0.004794977429691882,0.014787051854347399,0.02102797833174669,0.03334133956735077,0.06414813377911156,0.10215872945258803,0.01322526076648133,0.03101715376624835,0.056529541108181196,0.05285358448028218,0.0961266360099045,0.1494372400293614,0.02059393773475623,0.04577332322636795,0.08706897277988862,0.05698428199452265,0.16433925713804431,0.02067414215789518,1,Columbus Blue Jackets,CBJ
30,-0.6402209255656468,-0.6680808340410158,-0.6252962350900552,-0.7300817116601841,-0.6658816840251259,-0.5983453269156425,0.005465599006103633,0.010269022324796973,0.011069793638931307,0.0013947814291583734,0.00426743206917658,0.004654546251068474,0.0689256418416455,0.03181305937389436,0.12763987670591312,0.21574809542056622,0.4250913998925478,0.2164236001437705,0.014960284728942463,0.03557061051197044,0.0340311284894296,0.006414127817825507,0.021905410003402518,0.023768955529050947,0.04197608640588163,0.08688558961120647,0.09483406489277117,0.01759740466504511,0.056634909833276625,0.05494973590049412,0.06464074403621461,0.13352246668326498,0.14336205112565759,0.026939389465767415,0.08760122490643076,0.08273981939001533,0.059022396816462104,0.23216400136100715,0.03749361049582552,1,Minnesota Wild,MIN
52,-0.6192823270565645,-0.6638005633367189,-0.661244828757896,-0.7542222527660837,-0.7003549283242317,-0.6240276114433199,0.007253130080305691,0.011532587835620021,0.0150332314414699,0.0022719647917614685,0.005497990316843421,0.006956853032495149,0.06944110923599214,0.04813794667515299,0.15067001854995238,0.21098540445488292,0.39278150273793716,0.1653452511405714,0.021171549967007933,0.029383900124734345,0.034256533665656806,0.010328305579907767,0.020299125128851868,0.028566670367491952,0.05605714062493849,0.08338911628825704,0.09792799180650752,0.027848298003064736,0.05678921911047844,0.06674808482291551,0.08777767313718976,0.13048821973728972,0.15299771527613645,0.04277297884069445,0.08618821246115564,0.10164316642611303,0.05551494605142054,0.19206008178553763,0.00252026201843011,0,Winnipeg Jets,WPG
53,-0.6486724541992789,-0.639326195662075,-0.6026398104710099,-0.7323232810578515,-0.6814057570775643,-0.6009389820036073,0.005720398032257801,0.010323371286971026,0.010219155700503886,0.00149264291678214,0.004454636936510362,0.0037028612835695116,0.07106499533003845,0.03440069234097793,0.14433420311678133,0.21522677256195247,0.4148330179479065,0.1968873441351499,0.0190341080630387,0.03495611514043801,0.026155385265937147,0.007259290781614087,0.02233160928227338,0.013485155245540663,0.04708053531762804,0.08776326071933711,0.07575366907662001,0.020992417912616572,0.05767575134232819,0.039916059526800364,0.07107784254200075,0.13643056892086516,0.12092740230406666,0.03241770503033354,0.08109502434920907,0.06475830168324294,0.06011463950054751,0.21761160875651447,0.029711676297161097,1,Arizona Coyotes,ARI
54,-0.62263886233522,-0.6502792121339811,-0.6911916274682413,-0.7119578816069213,-0.6378272963396298,-0.6173609276233459,0.004646365483183315,0.00849829860481663,0.014254545811699928,0.0011429016708506597,0.0031550200663573035,0.0069991730527894785,0.06964911504075962,0.036889849108838794,0.15325523038317657,0.21213795261418786,0.4244462229122372,0.158135381868005,0.012831863505186898,0.03157619952118762,0.040611481441569036,0.006525612011737395,0.016029833000054044,0.02419640119802844,0.037368584144048214,0.0738896121070149,0.10724017426913189,0.015035101522626588,0.04106361130627466,0.0686625946277386,0.05846091619523619,0.11385018049921515,0.16179164678171715,0.02340936535133748,0.062000756634059344,0.10955592764662878,0.05642705048709215,0.22363220378677331,0.0,1,Vegas Golden Knights,VGK
55,-0.6037819770801408,-0.5568404846816382,-0.6964540569442909,-0.7197300266814385,-0.6159460900771097,-0.665109389243391,0.006295407692626078,0.008140604344676594,0.01877034271871532,0.0017768735620473162,0.0028508303212252516,0.010733362213096296,0.06777247180840579,0.03588562594624982,0.15830557211487883,0.209624645390455,0.426305904598854,0.1636988463022057,0.018686495608210882,0.024546598611208708,0.050362941403373426,0.00786574208869454,0.014320191502720804,0.03730628988149499,0.048864707890242255,0.06581107583413719,0.12395413262264614,0.02208027060042453,0.03644961280870657,0.09490656335460347,0.07608071001441803,0.10047655855729243,0.1907353508433566,0.03291527749149587,0.05586804102134785,0.14744758432087512,0.056342930939356335,0.22881239535370448,0.004250227894257065,1,Seattle Kraken,SEA
